transaction_date,stock_date,product_id,customer_id,store_id,quantity
1997-04-12,1997-04-07,28,2907,15,3
1997-04-12,1997-04-05,1109,2907,15,3
1997-04-12,1997-04-09,566,2907,15,3
1997-04-12,1997-04-05,637,2907,15,4
1997-04-12,1997-04-10,1253,2907,15,3
1997-04-12,1997-04-09,1276,4856,15,3
1997-04-12,1997-04-06,164,4856,15,3
1997-04-12,1997-04-11,674,4856,15,3
1997-04-12,1997-04-10,1117,4856,15,4
1997-04-12,1997-04-07,202,4856,15,3
1997-04-12,1997-04-10,1389,4856,15,4
1997-04-12,1997-04-10,840,4439,15,4
1997-04-12,1997-04-09,618,4439,15,4
1997-04-12,1997-04-07,680,4611,15,3
1997-04-12,1997-04-08,684,4611,15,4
1997-04-12,1997-04-11,1500,4611,15,3
1997-04-12,1997-04-10,198,4611,15,2
1997-04-12,1997-04-05,574,4611,15,2
1997-04-12,1997-04-11,1416,4611,15,3
1997-04-12,1997-04-09,447,4611,15,3
1997-04-12,1997-04-09,1553,2738,15,4
1997-04-12,1997-04-08,12,2738,15,3
1997-04-12,1997-04-09,62,493,15,3
1997-04-12,1997-04-11,1370,493,15,2
1997-04-12,1997-04-06,561,493,15,4
1997-04-12,1997-04-09,1430,493,15,4
1997-04-12,1997-04-11,794,493,15,2
1997-04-12,1997-04-07,731,493,15,3
1997-04-12,1997-04-07,189,493,15,4
1997-04-12,1997-04-09,1077,3751,15,3
1997-04-12,1997-04-10,1106,3751,15,3
1997-04-12,1997-04-09,191,3751,15,3
1997-04-12,1997-04-06,1333,6471,15,3
1997-04-12,1997-04-06,1483,6471,15,3
1997-04-12,1997-04-06,1034,6471,15,2
1997-04-12,1997-04-09,824,6471,15,4
1997-04-12,1997-04-06,1040,6471,15,4
1997-04-12,1997-04-10,391,6471,15,3
1997-04-12,1997-04-05,1373,9254,15,5
1997-04-12,1997-04-11,950,9254,15,4
1997-04-12,1997-04-09,1073,9254,15,4
1997-04-12,1997-04-07,291,9254,15,4
1997-04-12,1997-04-08,571,9230,15,2
1997-04-12,1997-04-10,1041,9230,15,2
1997-04-12,1997-04-06,45,9230,15,4
1997-04-12,1997-04-10,648,9230,15,2
1997-04-12,1997-04-06,1224,9230,15,4
1997-04-12,1997-04-06,1054,9230,15,3
1997-04-12,1997-04-07,1025,1684,15,3
1997-04-12,1997-04-06,95,1684,15,3
1997-04-12,1997-04-10,498,1684,15,3
1997-04-12,1997-04-07,116,1684,15,3
1997-04-12,1997-04-08,1004,5342,15,3
1997-04-12,1997-04-06,887,5342,15,3
1997-04-12,1997-04-08,1237,5342,15,3
1997-04-12,1997-04-08,188,5342,15,4
1997-04-12,1997-04-09,631,5342,15,2
1997-04-12,1997-04-11,1274,5342,15,3
1997-04-12,1997-04-09,1554,3541,15,4
1997-04-12,1997-04-05,452,3541,15,4
1997-04-12,1997-04-07,229,3541,15,2
1997-04-12,1997-04-06,1311,3541,15,3
1997-04-12,1997-04-05,695,10058,15,4
1997-04-12,1997-04-09,1471,10058,15,3
1997-04-12,1997-04-11,269,2763,15,2
1997-04-12,1997-04-11,778,2763,15,2
1997-04-12,1997-04-06,1221,2763,15,4
1997-04-12,1997-04-09,1450,2763,15,4
1997-04-12,1997-04-10,1494,2763,15,4
1997-04-12,1997-04-10,219,2763,15,4
1997-04-12,1997-04-06,928,2763,15,2
1997-04-12,1997-04-05,1342,923,15,4
1997-04-12,1997-04-07,886,9151,15,2
1997-04-12,1997-04-08,143,9151,15,3
1997-04-12,1997-04-11,399,9151,15,3
1997-04-12,1997-04-09,776,9151,15,2
1997-04-12,1997-04-11,1398,953,15,2
1997-04-12,1997-04-07,482,953,15,2
1997-04-12,1997-04-10,526,953,15,4
1997-04-12,1997-04-09,809,953,15,2
1997-04-12,1997-04-10,1518,953,15,3
1997-04-12,1997-04-05,948,953,15,4
1997-04-12,1997-04-05,1171,6399,15,4
1997-04-12,1997-04-06,828,6399,15,3
1997-04-12,1997-04-08,1444,6399,15,3
1997-04-12,1997-04-07,1155,6399,15,4
1997-04-12,1997-04-07,878,6399,15,4
1997-04-12,1997-04-09,1294,6399,15,2
1997-04-12,1997-04-06,1211,8022,15,2
1997-04-12,1997-04-05,296,8022,15,2
1997-04-12,1997-04-07,339,8022,15,3
1997-04-12,1997-04-11,622,8022,15,3
1997-04-12,1997-04-06,982,7632,15,3
1997-04-12,1997-04-09,959,7632,15,3
1997-04-12,1997-04-07,1441,7632,15,4
1997-04-12,1997-04-05,1265,3207,15,3
1997-04-12,1997-04-09,110,3207,15,3
1997-04-12,1997-04-07,1285,3207,15,3
1997-04-12,1997-04-10,337,1445,15,3
1997-04-12,1997-04-10,1019,1445,15,3
1997-04-12,1997-04-07,116,1445,15,5
1997-04-12,1997-04-10,753,1500,15,3
1997-04-12,1997-04-09,915,1500,15,2
1997-04-12,1997-04-08,1183,4122,15,3
1997-04-12,1997-04-09,14,4122,15,3
1997-04-12,1997-04-07,450,5109,15,3
1997-04-12,1997-04-10,1066,5109,15,3
1997-04-12,1997-04-10,1452,8238,15,3
1997-04-12,1997-04-08,737,8238,15,3
1997-04-12,1997-04-08,1326,8238,15,4
1997-04-12,1997-04-07,704,8238,15,3
1997-04-12,1997-04-06,1425,8238,15,3
1997-04-12,1997-04-09,837,5814,15,3
1997-04-12,1997-04-11,1026,5814,15,4
1997-04-12,1997-04-11,44,5814,15,4
1997-04-12,1997-04-07,287,5814,15,4
1997-04-12,1997-04-05,1529,5814,15,4
1997-04-12,1997-04-08,920,5814,15,4
1997-04-12,1997-04-05,876,9230,15,3
1997-04-12,1997-04-11,493,9230,15,3
1997-04-12,1997-04-10,498,9230,15,3
1997-04-12,1997-04-09,633,9230,15,3
1997-04-12,1997-04-10,1349,8495,15,3
1997-04-12,1997-04-07,300,8495,15,3
1997-04-12,1997-04-09,330,8495,15,3
1997-04-12,1997-04-10,972,8495,15,2
1997-04-12,1997-04-06,1016,8495,15,3
1997-04-12,1997-04-11,573,8524,15,4
1997-04-12,1997-04-11,656,8524,15,4
1997-04-12,1997-04-08,407,8524,15,4
1997-04-12,1997-04-05,1455,9061,15,2
1997-04-12,1997-04-08,810,9061,15,2
1997-04-12,1997-04-06,554,7791,15,4
1997-04-12,1997-04-05,1103,7791,15,3
1997-04-12,1997-04-07,1013,7791,15,2
1997-04-12,1997-04-07,138,7791,15,4
1997-04-12,1997-04-09,1519,2338,15,4
1997-04-12,1997-04-07,909,2338,15,3
1997-04-12,1997-04-08,1053,1969,15,2
1997-04-12,1997-04-10,1163,1969,15,4
1997-04-12,1997-04-06,1246,1969,15,4
1997-04-12,1997-04-06,897,2346,15,4
1997-04-12,1997-04-06,487,2346,15,4
1997-04-12,1997-04-07,1303,2346,15,2
1997-04-12,1997-04-10,414,2346,15,2
1997-04-12,1997-04-10,377,2346,15,3
1997-04-12,1997-04-09,1219,2346,15,4
1997-04-12,1997-04-06,982,2981,23,3
1997-04-12,1997-04-06,306,2981,23,2
1997-04-12,1997-04-10,362,2981,23,4
1997-04-12,1997-04-10,1338,2981,23,3
1997-04-12,1997-04-10,383,2981,23,3
1997-04-12,1997-04-11,10,7190,23,2
1997-04-12,1997-04-06,80,7190,23,3
1997-04-12,1997-04-11,696,7190,23,3
1997-04-12,1997-04-09,958,5707,23,3
1997-04-12,1997-04-07,1495,5707,23,3
1997-04-12,1997-04-11,719,4609,23,3
1997-04-12,1997-04-06,1069,4609,23,4
1997-04-12,1997-04-10,20,4609,23,4
1997-04-12,1997-04-06,463,4609,23,2
1997-04-12,1997-04-05,180,2981,23,3
1997-04-12,1997-04-08,397,2981,23,3
1997-04-12,1997-04-06,892,2981,23,2
1997-04-12,1997-04-08,137,2981,23,2
1997-04-12,1997-04-10,114,2981,23,4
1997-04-12,1997-04-09,596,2981,23,4
1997-04-12,1997-04-09,293,2981,23,3
1997-04-12,1997-04-05,733,1977,23,4
1997-04-12,1997-04-05,1415,1977,23,4
1997-04-12,1997-04-06,926,1977,23,3
1997-04-12,1997-04-08,1249,1977,23,3
1997-04-12,1997-04-06,899,739,23,3
1997-04-12,1997-04-10,916,739,23,3
1997-04-12,1997-04-08,866,739,23,3
1997-04-12,1997-04-06,1016,739,23,5
1997-04-12,1997-04-05,567,739,23,4
1997-04-12,1997-04-07,714,7896,23,3
1997-04-12,1997-04-06,304,7896,23,4
1997-04-12,1997-04-07,1119,7896,23,4
1997-04-12,1997-04-05,231,7896,23,2
1997-04-12,1997-04-05,607,7896,23,4
1997-04-12,1997-04-11,936,2588,23,3
1997-04-12,1997-04-08,780,2588,23,3
1997-04-12,1997-04-09,104,2588,23,4
1997-04-12,1997-04-05,514,6324,23,4
1997-04-12,1997-04-11,903,6324,23,3
1997-04-12,1997-04-05,880,6324,23,3
1997-04-12,1997-04-11,1363,6324,23,4
1997-04-12,1997-04-08,1473,6324,23,3
1997-04-12,1997-04-11,816,5568,23,3
1997-04-12,1997-04-11,394,5568,23,4
1997-04-12,1997-04-05,1415,6105,23,2
1997-04-12,1997-04-11,40,1097,23,2
1997-04-12,1997-04-06,750,1097,23,4
1997-04-12,1997-04-07,594,1097,23,2
1997-04-12,1997-04-06,1476,1097,23,2
1997-04-12,1997-04-09,1532,1097,23,4
1997-04-12,1997-04-11,949,1097,23,2
1997-04-12,1997-04-10,1066,8463,23,3
1997-04-12,1997-04-05,1203,8463,23,3
1997-04-12,1997-04-05,470,4070,23,3
1997-04-12,1997-04-05,1406,4070,23,2
1997-04-12,1997-04-07,570,4070,23,3
1997-04-12,1997-04-09,1107,4070,23,3
1997-04-12,1997-04-11,324,4070,23,3
1997-04-12,1997-04-09,1113,4070,23,3
1997-04-12,1997-04-09,1450,4070,23,4
1997-04-13,1997-04-11,509,653,6,3
1997-04-13,1997-04-06,804,653,6,2
1997-04-13,1997-04-11,1374,9931,6,2
1997-04-13,1997-04-08,1324,9931,6,4
1997-04-13,1997-04-10,1474,9931,6,2
1997-04-13,1997-04-08,1025,9931,6,3
1997-04-13,1997-04-10,815,9931,6,3
1997-04-13,1997-04-06,1031,9931,6,3
1997-04-13,1997-04-07,842,1427,6,3
1997-04-13,1997-04-08,1364,1427,6,2
1997-04-13,1997-04-11,1039,1427,6,3
1997-04-13,1997-04-10,1162,1427,6,2
1997-04-13,1997-04-11,379,1427,6,2
1997-04-13,1997-04-09,1168,1427,6,4
1997-04-13,1997-04-10,406,4375,6,4
1997-04-13,1997-04-12,356,4375,6,4
1997-04-13,1997-04-06,207,1801,6,3
1997-04-13,1997-04-07,956,1801,6,2
1997-04-13,1997-04-10,1411,1801,6,2
1997-04-13,1997-04-10,865,8406,6,3
1997-04-13,1997-04-06,1242,8406,6,2
1997-04-13,1997-04-11,526,8406,6,3
1997-04-13,1997-04-12,976,10153,6,3
1997-04-13,1997-04-08,1325,10153,6,3
1997-04-13,1997-04-10,277,10153,6,3
1997-04-13,1997-04-11,720,10153,6,2
1997-04-13,1997-04-12,949,10153,6,2
1997-04-13,1997-04-11,853,4157,6,3
1997-04-13,1997-04-06,549,4157,6,3
1997-04-13,1997-04-11,466,4368,6,2
1997-04-13,1997-04-09,882,4368,6,3
1997-04-13,1997-04-06,1192,4368,6,3
1997-04-13,1997-04-12,676,4368,6,2
1997-04-13,1997-04-09,1183,9980,6,2
1997-04-13,1997-04-10,1539,4902,6,4
1997-04-13,1997-04-11,24,4902,6,4
1997-04-13,1997-04-08,307,4902,6,5
1997-04-13,1997-04-11,1017,4902,6,4
1997-04-13,1997-04-11,547,436,6,3
1997-04-13,1997-04-11,1029,436,6,3
1997-04-13,1997-04-08,1139,436,6,3
1997-04-13,1997-04-10,1223,436,6,3
1997-04-13,1997-04-10,973,436,6,3
1997-04-13,1997-04-11,183,7081,6,2
1997-04-13,1997-04-12,1485,7612,6,2
1997-04-13,1997-04-12,583,7612,6,3
1997-04-13,1997-04-09,1319,7612,6,3
1997-04-13,1997-04-09,1496,7612,6,2
1997-04-13,1997-04-12,986,7636,6,3
1997-04-13,1997-04-12,936,7636,6,4
1997-04-13,1997-04-06,1086,7636,6,2
1997-04-13,1997-04-08,636,7636,6,4
1997-04-13,1997-04-08,426,7636,6,3
1997-04-13,1997-04-10,277,7907,6,3
1997-04-13,1997-04-11,1092,7907,6,3
1997-04-13,1997-04-09,204,7907,6,4
1997-04-13,1997-04-11,166,7907,6,2
1997-04-13,1997-04-08,1299,9160,6,3
1997-04-13,1997-04-08,384,9160,6,2
1997-04-13,1997-04-10,14,9160,6,3
1997-04-13,1997-04-09,297,9160,6,3
1997-04-13,1997-04-10,973,4474,6,3
1997-04-13,1997-04-12,950,4474,6,3
1997-04-13,1997-04-08,1433,4474,6,3
1997-04-13,1997-04-11,1256,6465,6,3
1997-04-13,1997-04-10,101,6465,6,2
1997-04-13,1997-04-06,581,336,6,2
1997-04-13,1997-04-06,1369,336,6,4
1997-04-13,1997-04-06,148,336,6,3
1997-04-13,1997-04-10,1523,336,6,3
1997-04-13,1997-04-06,514,336,6,4
1997-04-13,1997-04-09,11,336,6,2
1997-04-13,1997-04-06,48,3462,6,3
1997-04-13,1997-04-11,265,3462,6,4
1997-04-13,1997-04-09,760,3462,6,2
1997-04-13,1997-04-08,5,3462,6,3
1997-04-13,1997-04-09,1540,3462,6,3
1997-04-13,1997-04-11,465,3462,6,3
1997-04-13,1997-04-07,757,5387,6,2
1997-04-13,1997-04-06,402,5387,6,4
1997-04-13,1997-04-08,325,5387,6,2
1997-04-13,1997-04-06,628,10120,6,4
1997-04-13,1997-04-11,58,10120,6,3
1997-04-13,1997-04-08,940,10120,6,3
1997-04-13,1997-04-06,1410,10120,6,2
1997-04-13,1997-04-07,828,10120,6,3
1997-04-13,1997-04-11,1017,10120,6,3
1997-04-13,1997-04-06,35,10120,6,3
1997-04-13,1997-04-06,485,5635,6,3
1997-04-13,1997-04-12,75,5635,6,3
1997-04-13,1997-04-10,890,5635,6,3
1997-04-13,1997-04-08,2,5635,6,3
1997-04-13,1997-04-12,1454,1714,6,4
1997-04-13,1997-04-08,339,1714,6,5
1997-04-13,1997-04-07,982,1714,6,2
1997-04-13,1997-04-12,1026,1714,6,2
1997-04-13,1997-04-11,1308,1714,6,4
1997-04-13,1997-04-09,46,1714,6,3
1997-04-13,1997-04-11,922,7404,6,3
1997-04-13,1997-04-11,379,7404,6,3
1997-04-13,1997-04-06,449,7404,6,2
1997-04-13,1997-04-08,1065,7404,6,3
1997-04-13,1997-04-11,362,7404,6,3
1997-04-13,1997-04-11,499,7404,6,3
1997-04-13,1997-04-07,486,10053,6,4
1997-04-13,1997-04-11,929,10053,6,3
1997-04-13,1997-04-10,14,10053,6,4
1997-04-13,1997-04-11,1202,10053,6,3
1997-04-13,1997-04-12,1485,10053,6,3
1997-04-13,1997-04-08,636,10053,6,3
1997-04-13,1997-04-08,480,10053,6,4
1997-04-13,1997-04-11,1089,2068,6,3
1997-04-13,1997-04-10,1505,2068,6,3
1997-04-13,1997-04-11,1402,2068,6,3
1997-04-13,1997-04-08,886,2068,6,3
1997-04-13,1997-04-10,1289,2068,6,3
1997-04-13,1997-04-12,979,4375,6,3
1997-04-13,1997-04-10,1422,4375,6,3
1997-04-13,1997-04-08,93,4375,6,2
1997-04-13,1997-04-11,1332,10259,6,3
1997-04-13,1997-04-08,1482,10259,6,3
1997-04-13,1997-04-09,1033,10259,6,3
1997-04-13,1997-04-12,1236,10259,6,4
1997-04-13,1997-04-09,1453,10259,6,4
1997-04-13,1997-04-09,390,10259,6,2
1997-04-13,1997-04-08,228,9694,6,4
1997-04-13,1997-04-12,949,9694,6,3
1997-04-13,1997-04-12,1486,9694,6,3
1997-04-13,1997-04-12,290,9694,6,2
1997-04-13,1997-04-11,473,8984,6,3
1997-04-13,1997-04-09,943,8984,6,2
1997-04-13,1997-04-07,361,8984,6,4
1997-04-13,1997-04-07,550,8984,6,2
1997-04-13,1997-04-12,1126,8984,6,3
1997-04-13,1997-04-09,248,9864,6,3
1997-04-13,1997-04-10,863,9864,6,3
1997-04-13,1997-04-06,574,9864,6,3
1997-04-13,1997-04-10,104,4992,6,3
1997-04-13,1997-04-06,880,4992,6,2
1997-04-13,1997-04-10,524,4992,6,3
1997-04-13,1997-04-10,447,4992,6,4
1997-04-13,1997-04-06,264,4992,6,4
1997-04-13,1997-04-11,814,4992,6,2
1997-04-13,1997-04-10,724,4992,6,4
1997-04-13,1997-04-11,1159,6628,6,3
1997-04-13,1997-04-07,84,6628,6,3
1997-04-13,1997-04-10,194,6628,6,4
1997-04-13,1997-04-10,277,6628,6,3
1997-04-13,1997-04-08,28,6628,6,3
1997-04-13,1997-04-06,777,6628,6,3
1997-04-13,1997-04-11,627,9694,6,3
1997-04-13,1997-04-12,3,6061,17,4
1997-04-13,1997-04-07,806,6061,17,3
1997-04-13,1997-04-08,783,6061,17,2
1997-04-13,1997-04-06,1265,6061,17,2
1997-04-13,1997-04-10,962,6061,17,4
1997-04-13,1997-04-12,719,4858,17,2
1997-04-13,1997-04-08,1441,4858,17,4
1997-04-13,1997-04-06,419,4858,17,2
1997-04-13,1997-04-11,781,4858,17,3
1997-04-13,1997-04-06,425,4858,17,4
1997-04-13,1997-04-12,349,4858,17,3
1997-04-13,1997-04-08,758,5238,17,3
1997-04-13,1997-04-10,908,5238,17,3
1997-04-13,1997-04-11,459,5238,17,2
1997-04-13,1997-04-08,249,5238,17,3
1997-04-13,1997-04-10,1515,5238,17,3
1997-04-13,1997-04-11,999,5238,17,2
1997-04-13,1997-04-11,989,5238,17,3
1997-04-13,1997-04-09,606,5238,17,3
1997-04-13,1997-04-09,196,5238,17,2
1997-04-13,1997-04-06,1011,5238,17,2
1997-04-13,1997-04-10,1554,5895,17,2
1997-04-13,1997-04-11,466,5895,17,4
1997-04-13,1997-04-08,1028,5895,17,4
1997-04-13,1997-04-10,73,5895,17,3
1997-04-13,1997-04-07,487,8617,17,4
1997-04-13,1997-04-12,942,8617,17,3
1997-04-13,1997-04-11,720,8617,17,2
1997-04-13,1997-04-06,243,8617,17,4
1997-04-13,1997-04-12,1258,8617,17,3
1997-04-13,1997-04-09,1329,8617,17,2
1997-04-13,1997-04-11,526,614,17,3
1997-04-13,1997-04-09,410,614,17,3
1997-04-13,1997-04-06,759,614,17,3
1997-04-13,1997-04-06,1269,614,17,2
1997-04-13,1997-04-11,1225,8172,17,4
1997-04-13,1997-04-08,1429,8172,17,2
1997-04-13,1997-04-09,87,8172,17,3
1997-04-13,1997-04-08,274,7655,17,4
1997-04-13,1997-04-09,411,7655,17,3
1997-04-13,1997-04-08,827,7655,17,3
1997-04-13,1997-04-12,723,7655,17,2
1997-04-13,1997-04-06,207,7655,17,3
1997-04-13,1997-04-11,1349,2059,17,2
1997-04-13,1997-04-09,301,2059,17,3
1997-04-13,1997-04-06,744,2059,17,3
1997-04-13,1997-04-10,973,2059,17,2
1997-04-13,1997-04-07,1016,2059,17,3
1997-04-13,1997-04-12,573,8289,17,4
1997-04-13,1997-04-08,657,8289,17,3
1997-04-13,1997-04-09,407,8289,17,2
1997-04-13,1997-04-11,1156,8289,17,3
1997-04-13,1997-04-11,952,1168,17,2
1997-04-13,1997-04-10,330,1168,17,3
1997-04-13,1997-04-11,753,7514,17,3
1997-04-13,1997-04-11,929,7514,17,4
1997-04-13,1997-04-09,813,7514,17,3
1997-04-13,1997-04-11,1156,4340,17,3
1997-04-13,1997-04-11,547,4340,17,2
1997-04-13,1997-04-10,500,4340,17,3
1997-04-13,1997-04-11,517,4340,17,3
1997-04-13,1997-04-08,467,4340,17,3
1997-04-13,1997-04-11,617,4340,17,2
1997-04-13,1997-04-11,168,4340,17,3
1997-04-13,1997-04-07,84,10243,17,2
1997-04-13,1997-04-06,207,10243,17,3
1997-04-13,1997-04-12,983,10243,17,3
1997-04-13,1997-04-11,1420,4700,17,3
1997-04-13,1997-04-11,145,4700,17,3
1997-04-13,1997-04-10,440,4700,17,3
1997-04-13,1997-04-08,284,4700,17,2
1997-04-13,1997-04-09,1166,4700,17,4
1997-04-13,1997-04-06,78,4700,17,2
1997-04-13,1997-04-07,1556,6423,17,5
1997-04-13,1997-04-11,853,6423,17,2
1997-04-13,1997-04-08,991,6423,17,3
1997-04-13,1997-04-09,1407,6423,17,4
1997-04-13,1997-04-09,158,6423,17,4
1997-04-13,1997-04-06,21,7913,17,3
1997-04-13,1997-04-06,371,7913,17,4
1997-04-13,1997-04-12,275,5644,17,3
1997-04-13,1997-04-10,437,5644,17,3
1997-04-13,1997-04-07,681,5644,17,3
1997-04-13,1997-04-06,364,5644,17,3
1997-04-13,1997-04-07,1313,5644,17,4
1997-04-13,1997-04-06,25,5644,17,2
1997-04-13,1997-04-10,984,7720,17,3
1997-04-13,1997-04-10,988,7720,17,3
1997-04-13,1997-04-09,172,2493,17,2
1997-04-13,1997-04-12,1547,2493,17,2
1997-04-13,1997-04-08,538,2493,17,3
1997-04-13,1997-04-06,35,2493,17,2
1997-04-13,1997-04-11,717,2493,17,3
1997-04-13,1997-04-08,229,2493,17,2
1997-04-13,1997-04-09,784,1334,17,2
1997-04-13,1997-04-09,29,1334,17,3
1997-04-13,1997-04-06,948,6001,17,4
1997-04-13,1997-04-08,6,6001,17,2
1997-04-13,1997-04-09,1275,6001,17,3
1997-04-13,1997-04-10,998,6001,17,4
1997-04-13,1997-04-12,1414,6001,17,3
1997-04-13,1997-04-11,166,6001,17,2
1997-04-13,1997-04-07,416,6666,17,2
1997-04-13,1997-04-12,460,6666,17,3
1997-04-13,1997-04-07,742,6666,17,3
1997-04-13,1997-04-11,1452,6666,17,4
1997-04-13,1997-04-09,882,6666,17,4
1997-04-13,1997-04-08,206,6666,17,4
1997-04-13,1997-04-08,1441,7580,17,3
1997-04-13,1997-04-11,499,7580,17,3
1997-04-13,1997-04-08,1299,5644,17,2
1997-04-13,1997-04-06,170,5644,17,2
1997-04-13,1997-04-08,1172,5644,17,4
1997-04-13,1997-04-09,137,5644,17,3
1997-04-13,1997-04-07,1272,5644,17,3
1997-04-13,1997-04-12,270,5256,17,3
1997-04-13,1997-04-06,873,5256,17,2
1997-04-13,1997-04-08,1449,5256,17,2
1997-04-13,1997-04-12,1279,5256,17,4
1997-04-13,1997-04-10,962,5256,17,4
1997-04-13,1997-04-07,353,5256,17,2
1997-04-13,1997-04-12,723,4873,17,3
1997-04-13,1997-04-10,340,4873,17,2
1997-04-13,1997-04-06,433,8717,17,3
1997-04-13,1997-04-07,770,8717,17,3
1997-04-13,1997-04-07,587,8717,17,3
1997-04-13,1997-04-12,1136,8717,17,4
1997-04-13,1997-04-06,1047,8717,17,3
1997-04-13,1997-04-07,171,8717,17,4
1997-04-13,1997-04-07,887,9487,17,4
1997-04-13,1997-04-11,238,9487,17,2
1997-04-13,1997-04-11,627,9487,17,3
1997-04-13,1997-04-12,604,9487,17,4
1997-04-13,1997-04-10,521,6683,17,3
1997-04-13,1997-04-11,1336,6683,17,3
1997-04-13,1997-04-12,34,6683,17,4
1997-04-13,1997-04-11,181,7526,17,2
1997-04-13,1997-04-09,358,7526,17,3
1997-04-13,1997-04-10,241,7526,17,3
1997-04-13,1997-04-11,591,7526,17,5
1997-04-13,1997-04-09,1100,7526,17,4
1997-04-13,1997-04-06,1543,7526,17,4
1997-04-13,1997-04-07,1206,7720,17,3
1997-04-13,1997-04-09,397,7720,17,4
1997-04-13,1997-04-07,1267,7720,17,2
1997-04-13,1997-04-12,630,7720,17,3
1997-04-13,1997-04-09,568,7720,17,3
1997-04-13,1997-04-06,25,7720,17,2
1997-04-13,1997-04-11,1240,7720,17,2
1997-04-13,1997-04-09,943,8414,17,3
1997-04-13,1997-04-08,28,8414,17,2
1997-04-13,1997-04-10,71,8414,17,4
1997-04-13,1997-04-11,354,8414,17,3
1997-04-13,1997-04-06,1063,8414,17,3
1997-04-13,1997-04-12,1020,3397,17,3
1997-04-13,1997-04-07,211,3397,17,3
1997-04-13,1997-04-07,1080,3397,17,3
1997-04-13,1997-04-07,444,3397,17,3
1997-04-13,1997-04-07,1525,3397,17,3
1997-04-13,1997-04-10,1396,3397,17,3
1997-04-13,1997-04-07,487,3328,17,3
1997-04-13,1997-04-10,664,3328,17,3
1997-04-13,1997-04-11,547,3328,17,4
1997-04-13,1997-04-07,897,3328,17,2
1997-04-13,1997-04-09,993,3328,17,4
1997-04-13,1997-04-09,1436,3328,17,4
1997-04-13,1997-04-08,52,5210,17,3
1997-04-13,1997-04-06,801,5210,17,3
1997-04-13,1997-04-08,1489,1192,17,4
1997-04-13,1997-04-09,335,1192,17,3
1997-04-13,1997-04-06,1510,1192,17,3
1997-04-13,1997-04-09,1100,1192,17,3
1997-04-13,1997-04-12,1232,8257,24,4
1997-04-13,1997-04-08,450,8257,24,2
1997-04-13,1997-04-11,1239,8257,24,4
1997-04-13,1997-04-12,18,8257,24,4
1997-04-13,1997-04-12,107,8629,24,4
1997-04-13,1997-04-06,296,8629,24,3
1997-04-13,1997-04-06,873,8629,24,3
1997-04-13,1997-04-06,436,8629,24,4
1997-04-13,1997-04-11,166,5011,24,4
1997-04-13,1997-04-12,103,5011,24,4
1997-04-13,1997-04-08,1119,5011,24,3
1997-04-13,1997-04-10,775,5011,24,3
1997-04-13,1997-04-08,1052,10237,24,2
1997-04-13,1997-04-09,975,10237,24,4
1997-04-13,1997-04-11,792,10237,24,3
1997-04-13,1997-04-11,1341,10237,24,2
1997-04-13,1997-04-09,1252,10237,24,3
1997-04-13,1997-04-06,376,10237,24,4
1997-04-13,1997-04-12,1189,1783,24,3
1997-04-13,1997-04-06,540,1783,24,2
1997-04-13,1997-04-06,1342,1783,24,2
1997-04-13,1997-04-06,906,1783,24,2
1997-04-13,1997-04-08,1388,1783,24,3
1997-04-13,1997-04-11,999,7357,24,2
1997-04-13,1997-04-12,1521,7357,24,4
1997-04-13,1997-04-10,1099,7357,24,3
1997-04-13,1997-04-12,1222,7357,24,4
1997-04-13,1997-04-10,440,7357,24,3
1997-04-13,1997-04-07,84,7357,24,4
1997-04-13,1997-04-09,7,7357,24,2
1997-04-13,1997-04-07,221,6842,24,4
1997-04-13,1997-04-06,364,251,24,3
1997-04-13,1997-04-10,1113,251,24,2
1997-04-13,1997-04-09,11,251,24,2
1997-04-13,1997-04-11,1340,8083,24,2
1997-04-13,1997-04-07,1302,8083,24,2
1997-04-13,1997-04-07,587,8083,24,3
1997-04-13,1997-04-12,31,8083,24,4
1997-04-13,1997-04-09,1053,9593,24,4
1997-04-13,1997-04-11,1336,9593,24,4
1997-04-13,1997-04-09,584,9593,24,3
1997-04-13,1997-04-09,428,9593,24,2
1997-04-13,1997-04-09,1310,9593,24,4
1997-04-13,1997-04-12,1366,9593,24,2
1997-04-13,1997-04-07,45,9433,24,3
1997-04-13,1997-04-06,900,9433,24,3
1997-04-13,1997-04-08,1037,9433,24,3
1997-04-13,1997-04-09,1453,9433,24,4
1997-04-13,1997-04-08,1350,9433,24,3
1997-04-13,1997-04-08,68,906,24,3
1997-04-13,1997-04-12,418,906,24,2
1997-04-13,1997-04-08,786,1631,24,3
1997-04-13,1997-04-12,1363,1631,24,2
1997-04-13,1997-04-06,48,1631,24,3
1997-04-13,1997-04-06,603,2466,24,4
1997-04-13,1997-04-11,354,2466,24,3
1997-04-13,1997-04-06,1103,2466,24,3
1997-04-13,1997-04-10,1073,105,24,3
1997-04-13,1997-04-09,1329,105,24,3
1997-04-13,1997-04-11,953,4955,24,5
1997-04-13,1997-04-10,863,4955,24,2
1997-04-13,1997-04-10,1546,4955,24,3
1997-04-13,1997-04-12,1187,9861,24,2
1997-04-13,1997-04-12,1376,9861,24,4
1997-04-13,1997-04-11,800,499,24,4
1997-04-13,1997-04-06,151,499,24,3
1997-04-13,1997-04-11,954,499,24,4
1997-04-13,1997-04-08,1443,10191,24,3
1997-04-13,1997-04-06,195,10191,24,3
